"","X","rowid","state_fips_code","county_fips_code","fips_code","state_abbreviation","county_name","release_year","county_ranked_yes_1_no_0","premature_death","poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","adult_smoking","adult_obesity","food_environment_index","physical_inactivity","access_to_exercise_opportunities","excessive_drinking","alcohol_impaired_driving_deaths","sexually_transmitted_infections","teen_births","uninsured","primary_care_physicians","ratio_of_population_to_primary_care_physicians","dentists","ratio_of_population_to_dentists","mental_health_providers","ratio_of_population_to_mental_health_providers","preventable_hospital_stays","diabetes_monitoring","mammography_screening","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","violent_crime","injury_deaths","air_pollution_particulate_matter","drinking_water_violations","severe_housing_problems","driving_alone_to_work","long_commute_driving_alone","premature_age_adjusted_mortality","child_mortality","infant_mortality","diabetes_prevalence","hiv_prevalence","food_insecurity","limited_access_to_healthy_foods","drug_poisoning_deaths","motor_vehicle_crash_deaths","uninsured_adults","uninsured_children","health_care_costs","other_primary_care_providers","ratio_of_population_to_primary_care_providers_other_than_physicians","could_not_see_doctor_due_to_cost","median_household_income","children_eligible_for_free_lunch","homicides","population","percent_65_and_older","percent_non_hispanic_african_american","percent_american_indian_and_alaskan_native","percent_asian","percent_native_hawaiian_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_females","percent_rural","communicable_disease","coronary_heart_disease_hospitalizations","cerebrovascular_disease_hospitalizations","self_inflicted_injury_hospitalizations","cancer_incidence","smoking_during_pregnancy","drug_arrests","alcohol_related_hospitalizations","motor_vehicle_crash_occupancy_rate","on_road_motor_vehicle_crash_related_er_visits","off_road_motor_vehicle_crash_related_er_visits","no_recent_dental_visit","did_not_get_needed_health_care","childhood_immunizations","local_health_department_staffing","reading_proficiency","w_2_enrollment","poverty","older_adults_living_alone","hate_crimes","child_abuse","injury_hospitalizations","fall_fatalities_65","year_structure_built","male_population_0_17","male_population_18_44","male_population_45_64","male_population_65","total_male_population","female_population_0_17","female_population_18_44","female_population_45_64","female_population_65","total_female_population","population_growth","frequent_physical_distress","frequent_mental_distress","drug_overdose_deaths","drug_overdose_deaths_modeled","insufficient_sleep","residential_segregation_black_white","residential_segregation_non_white_white","disconnected_youth","children_eligible_for_free_or_reduced_price_lunch","firearm_fatalities","premature_death_white","premature_death_black","premature_death_hispanic","teen_births_white","teen_births_black","teen_births_hispanic","diabetes_monitoring_white","diabetes_monitoring_black","mammography_screening_white","mammography_screening_black","children_in_poverty_white","children_in_poverty_black","children_in_poverty_hispanic","driving_alone_to_work_white","driving_alone_to_work_black","driving_alone_to_work_hispanic","premature_age_adjusted_mortality_white","premature_age_adjusted_mortality_black","premature_age_adjusted_mortality_hispanic","child_mortality_white","child_mortality_black","child_mortality_hispanic","infant_mortality_white","infant_mortality_black","infant_mortality_hispanic","median_household_income_white","median_household_income_black","median_household_income_hispanic"
"139",206,207,6,39,6039,"CA","madera_county",2017,1,6855.4,0.2275410394,4.6995063872,4.2692448611,0.1495498092,0.265,7.4,0.199,0.7874192159,0.1657156604,0.3014705882,526.3,51.537737529,0.173530386,0.0004141108,2414.8125,0.0004387153,2279.3823529,0.0013096943,763.53694581,44.59,0.8629283489,0.6243902439,0.4290256869,0.1049598785,0.323,4.4690424049,0.3379704823,4.6587467971,616.29100918,60.880379831,11.8,1,0.2719040339,0.7705618893,0.361,319.6,57.827102804,5.4886685552,0.079,137.9,0.134,0.0753312156,NA,17.616571572,0.2269610951,0.0671529519,7606.73,0.000509684,1962,NA,46593,NA,5.2,154998,0.1314468574,0.0333165589,0.0447102543,0.025671299,0.002909715,0.5670008645,0.3514109859,0.1423380369,0.5184002374,0.3292480032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1459482129,0.1333459246,14.720685811,NA,0.321,42.864150465,21.15246256,0.2591,0.7843893897,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",207,208,6,41,6041,"CA","marin_county",2017,1,3625.3,0.1097888617,3.2153877806,3.4432655223,0.099794728,0.189,8.3,0.116,0.9616693541,0.2107038975,0.3404255319,237.6,10.37455014,0.0869922096,0.0014343241,697.19251337,0.0011139993,897.66666667,0.0067490745,148.16846285,24.29,0.8628133705,0.66328125,0.7514638907,0.0354229998,0.088,5.6206992462,0.2372080669,8.322147651,184.90981298,50.021836158,7.6,1,0.2406957536,0.6524933924,0.413,170.9,27.746164916,3.3873004937,0.079,393.3,0.115,0.0197660092,NA,3.9560775101,0.1025001828,0.0469265286,7585,0.0004670375,2141.1557377,NA,99868,NA,1.8,261221,0.200316973,0.0256258111,0.0104930308,0.0620968452,0.002499799,0.1603661268,0.719421486,0.0425321988,0.5115362088,0.0651997354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0916572715,0.0986995637,9.7393943122,NA,0.297,51.872730115,37.553955098,0.1132,0.2615151515,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",208,209,6,43,6043,"CA","mariposa_county",2017,1,8131.5,0.1362832133,3.7880288516,3.8432794227,0.1220886107,0.244,6.9,0.17,0.5766807298,0.1850019991,0.380952381,157.7,24.978711326,0.1256060606,0.0003393281,2947,0.0004563345,2191.375,0.002110547,473.81081081,41.89,0.8480565371,0.5122807018,0.629575828,0.0721177635,0.241,4.6354136845,0.3088334457,10.179843909,419.26387652,104.41929399,8,1,0.1947513812,0.6844047112,0.426,336.3,NA,NA,0.107,76.4,0.163,0.0592027693,NA,23.102599441,0.1408587527,0.0755267423,8154.34,0.0007415436,1348.5384615,NA,44595,NA,NA,17531,0.2521818493,0.0095830244,0.034225087,0.01574354,0.0018823798,0.1121442017,0.8049170042,0.0136696979,0.4939250471,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1099168282,0.1130059962,20.767255702,NA,0.284,NA,35.391959253,NA,0.52248394,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",209,210,6,45,6045,"CA","mendocino_county",2017,1,8048.9,0.1680776819,4.2823211914,4.0825623079,0.1336413462,0.224,6.9,0.165,0.7447547273,0.1887620106,0.256097561,329.2,36.722389696,0.1584941564,0.0009332074,1071.5731707,0.0007872309,1270.2753623,0.0049743865,201.02981651,30.35,0.8332114119,0.5581550802,0.5580749194,0.0585470192,0.273,4.8895444489,0.39733319,8.5354334293,509.6305748,85.676881636,5.8,1,0.2758264463,0.7368450546,0.201,358.5,64.189897296,5.8411214953,0.084,136.3,0.157,0.07483601,NA,16.469521601,0.1880346854,0.0812594458,6712.67,0.0008670949,1153.2763158,NA,43237,NA,5.2,87649,0.1983137286,0.0072904426,0.0627959247,0.0217686454,0.0024187384,0.2453422173,0.6582048854,0.052463747,0.5023331698,0.4523058708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1289585045,0.1254884631,23.980815348,NA,0.304,61.102709291,24.744551796,0.1838,0.7310917904,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",210,211,6,47,6047,"CA","merced_county",2017,1,6664.3,0.2687007469,5.0256177059,4.1654732669,0.1533298897,0.295,7.1,0.248,0.6591345346,0.1719339828,0.3111111111,394.7,43.118873012,0.1485223563,0.000469302,2130.824,0.0004209272,2375.7079646,0.0012665065,789.57352941,44.96,0.7933862434,0.6176194939,0.4498896375,0.1135064213,0.359,4.6250200481,0.3989625535,3.9796810999,614.38102971,64.836745468,10.4,1,0.2624320382,0.7682387303,0.277,339.9,41.203517282,5.8719328172,0.092,89.8,0.155,0.0550461053,NA,15.150404685,0.1964008949,0.0561895974,8297.84,0.0004358272,2294.4871795,NA,42879,NA,9.2,268455,0.1062263694,0.0310033339,0.0248756775,0.0807062636,0.0038255946,0.5815127303,0.2889422808,0.140490752,0.4949619117,0.1427326002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156197597,0.1328385868,13.031993544,NA,0.336,39.890170734,30.464376207,0.1953,0.7960769865,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",211,212,6,49,6049,"CA","modoc_county",2017,1,11461.3,0.1675426977,4.261601478,4.1462185627,0.1396852401,0.232,5.7,0.192,0.4198843692,0.1670239095,0.5333333333,65.6,38.364462393,0.1530038473,0.0005541394,1804.6,0.0007808143,1280.7142857,0.0026770775,373.54166667,39.8,0.7810650888,0.6329113924,0.6761462565,0.0876068376,0.311,4.4569259281,0.1570021882,5.5413942148,670.63548989,126.14454425,6.2,0,0.1907151819,0.6618956743,0.128,433,NA,NA,0.104,NA,0.176,0.1499259642,NA,22.96703465,0.1770354071,0.0887700535,6937.13,0.0004461796,2241.25,NA,38402,NA,NA,8965,0.2385945343,0.0107083101,0.0507529281,0.0126045733,0.0035694367,0.152481874,0.7684327942,0.0350797267,0.4950362521,0.6995663845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1272320217,0.1262894621,NA,NA,0.305,NA,28.823170732,NA,0.6240988671,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",212,213,6,51,6051,"CA","mono_county",2017,1,3666.3,0.143288783,3.6652400024,3.6720773632,0.1292562305,0.228,7.6,0.158,0.8305872412,0.2116869907,0.2222222222,156.3,22.542498152,0.1647544366,0.0005001072,1999.5714286,0.0005032713,1987,0.0019411892,515.14814815,17.88,0.7878787879,0.6464646465,0.6784539474,0.0614203455,0.173,3.0689014736,0.1973684211,7.1443880832,253.82483758,42.470659852,5.4,1,0.2210626186,0.4804693089,0.257,176,NA,NA,0.074,41.7,0.121,0.0815181303,NA,11.128309407,0.1848195329,0.0988002823,8058.12,0.0007189589,1390.9,NA,53992,NA,NA,13909,0.1294845064,0.0071176936,0.0289740456,0.0181177655,0.0052484003,0.276655403,0.6562657272,0.0761542478,0.4661729815,0.4583157302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1080436381,0.1094993074,NA,NA,0.301,NA,16.88016797,NA,0.4515927545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",213,214,6,53,6053,"CA","monterey_county",2017,1,4955.1,0.2224583129,4.1393673529,3.8100900187,0.1119983658,0.223,8.2,0.172,0.872015169,0.1775550548,0.2827225131,397.1,44.81871345,0.1738815467,0.0005981305,1671.875969,0.0006706645,1491.0584192,0.0027149238,368.3344652,27.09,0.8481816433,0.6258221681,0.4504265371,0.0807424238,0.223,4.3023946468,0.3336617668,5.0771541971,425.44852948,50.916401895,7.6,1,0.3090967073,0.7047711608,0.277,244.2,41.690071619,4.6485910878,0.076,187.5,0.118,0.0311799671,NA,8.2208913063,0.2165707445,0.0808846735,7306.3,0.0003733596,2678.382716,NA,60047,NA,10.6,433898,0.1233700086,0.0257410728,0.0266468156,0.0692697362,0.0060705511,0.5782741566,0.3072381067,0.189527529,0.4907213216,0.0981600118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1273603561,0.1180946399,11.514078086,NA,0.322,55.177445438,25.928488505,0.1719,0.7015149185,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",214,215,6,55,6055,"CA","napa_county",2017,1,4437.9,0.1410453306,3.4687267301,3.4189088202,0.117169912,0.237,8.5,0.16,0.9393775095,0.1912515092,0.3703703704,271.5,21.467017149,0.1253742025,0.000988233,1011.9071429,0.0008142865,1228.0689655,0.0042960633,232.77124183,31.68,0.8166023166,0.6098953378,0.5814880173,0.0460455908,0.121,4.5320382062,0.284267101,7.6940995433,340.7971711,51.027534914,7.5,1,0.2449929193,0.760302085,0.3,241.7,25.769667491,5.0150451354,0.084,166,0.106,0.0264400026,NA,8.4245478997,0.1472750196,0.0691884499,7925.43,0.0004983995,2006.4225352,NA,72683,NA,1,142456,0.1742362554,0.0197675072,0.0121160218,0.0834713877,0.0035940922,0.3390380188,0.5326416578,0.0899616349,0.5037906441,0.1340083819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1026064243,0.103878158,11.544378712,NA,0.281,67.112376043,32.474777103,0.1158,0.4571592047,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",215,216,6,57,6057,"CA","nevada_county",2017,1,6121.7,0.1215711077,3.3912685549,3.656990502,0.1195747093,0.211,7.4,0.172,0.7771252683,0.1901084894,0.350877193,225.1,15.132986854,0.1171391376,0.0007786193,1284.3246753,0.0008697675,1149.7325581,0.0056534887,176.88193202,32.83,0.8765915769,0.6923076923,0.7018567906,0.0545784824,0.164,4.3039996875,0.2595566614,9.5052228166,331.99612671,81.765319331,6.7,0,0.2305440351,0.750717964,0.278,262,36.859565057,3.878018685,0.077,82.9,0.142,0.0534288229,NA,12.894271322,0.133291874,0.06872218,7165.97,0.0006068145,1647.95,NA,57627,NA,1.4,98877,0.2447586395,0.0048545162,0.0123891299,0.0147253659,0.0015372635,0.09342921,0.8538082668,0.0132795927,0.5078228506,0.4213478595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1002698924,0.1087875209,21.285941143,NA,0.288,81.348106102,28.149803763,0.1283,0.3965342284,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",216,217,6,59,6059,"CA","orange_county",2017,1,4118.2,0.1496820388,3.5205444517,3.4883656302,0.1027058096,0.197,8.6,0.161,0.9867541771,0.1765069624,0.2738537794,301.2,21.020905135,0.1337086723,0.0009467448,1056.2508395,0.0010505474,951.88468468,0.0021165533,472.46623938,30.27,0.8294468852,0.6382908028,0.671525432,0.0447738391,0.168,4.8122926767,0.2606117695,5.8909272408,203.94792233,37.115909564,10.9,0,0.2843969423,0.7837428191,0.388,213.6,29.209182926,4.028598385,0.08,263,0.109,0.0095806071,NA,5.7201290135,0.1634934579,0.0552196454,9992.64,0.0004520824,2211.9860433,NA,78002,NA,2,3169776,0.1357972929,0.0161888411,0.0106692082,0.2008776014,0.0038882874,0.3435750665,0.4142144429,0.1112668203,0.5061057942,0.0014334443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102078301,0.1014342437,11.781980548,NA,0.308,47.103396809,32.758643343,0.1034,0.4895517125,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",217,218,6,61,6061,"CA","placer_county",2017,1,4665.6,0.1165728089,3.346723215,3.4777015699,0.1013078658,0.217,8.1,0.148,0.9234972678,0.1762883677,0.2201834862,240.7,12.047022248,0.0877423357,0.0011999118,833.39461883,0.0010255973,975.04155844,0.002450778,408.03369565,28.35,0.8576807229,0.7133671743,0.7709366329,0.0504445043,0.09,4.5265978176,0.2315667659,7.6945013909,175.94305843,50.785123832,8.7,1,0.2021701454,0.7897884171,0.386,240.7,30.20332999,4.5363278055,0.09,58.4,0.126,0.0223939557,NA,7.3254097478,0.107070929,0.0421704346,7571.71,0.0005221223,1915.2602041,NA,76203,NA,1.8,375391,0.1846927603,0.0156077263,0.0106102704,0.0729585952,0.0024561058,0.1376458146,0.7362483384,0.0228635845,0.5129584886,0.1378719521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0941327302,0.100016007,11.486063277,NA,0.287,47.474249934,27.770686257,0.0979,0.2716824386,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",218,219,6,63,6063,"CA","plumas_county",2017,1,8975.7,0.1411177611,3.9022811889,3.936686112,0.1257467929,0.23,7,0.154,0.9337731794,0.1726116777,0.3870967742,291.6,22.918258212,0.1186011151,0.0009674299,1033.6666667,0.0009777826,1022.7222222,0.002335814,428.11627907,53.29,0.7398843931,0.600886918,0.623257111,0.1035741253,0.225,4.7989546287,0.2871568318,18.811136193,502.55595468,122.05644058,8.8,1,0.212340189,0.7553131199,0.31,409.1,NA,NA,0.098,35.4,0.181,0.017841065,NA,16.270504534,0.1325821596,0.075975976,7610.8,0.0003259275,3068.1666667,NA,46813,NA,NA,18409,0.2568852192,0.0109728937,0.0322125048,0.0120593188,0.0012493889,0.0834374491,0.8385029062,0.0109105007,0.4982345592,0.7402409157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1135453264,0.1175007183,46.533271289,NA,0.294,NA,10.79766894,NA,0.4965293845,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",219,220,6,65,6065,"CA","riverside_county",2017,1,5550.3,0.2016634521,4.0725326033,3.9084241258,0.1338756445,0.26,7.9,0.2,0.9098760938,0.1833455323,0.3452274755,384.2,30.675300529,0.1695215442,0.0004142927,2413.7523316,0.0004947002,2021.4263699,0.0015675389,637.94271818,37.12,0.7957731743,0.5840824643,0.5346987808,0.0672782845,0.226,4.5926358367,0.3083132896,4.1600998767,282.59200148,49.002685271,15.4,1,0.2749562684,0.7697896486,0.449,290.5,35.970989356,5.1729375122,0.09,255.5,0.116,0.0617863095,NA,10.16580369,0.2091139321,0.0812484231,9285.08,0.0003773783,2649.8608305,NA,57895,NA,4,2361026,0.1355707222,0.0606130555,0.018940071,0.0691559517,0.0043705575,0.4788812152,0.3672437322,0.0840249574,0.5025666808,0.0462231023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1209884249,0.1181077819,14.048797589,NA,0.363,39.15975272,28.659015345,0.1747,0.6393097092,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",220,221,6,67,6067,"CA","sacramento_county",2017,1,6192.2,0.1706561273,3.7843500802,3.8851259101,0.1290175025,0.274,7.1,0.171,0.974383065,0.1869971526,0.3082191781,529.1,29.271864549,0.1149362803,0.0008002559,1249.6003373,0.0007340134,1362.3729583,0.00322846,309.74520322,35.52,0.8140203715,0.6033990483,0.6617290732,0.0600508854,0.227,4.8975366414,0.3576691563,7.280574025,523.17345289,58.144625857,9.9,1,0.2392579919,0.7609968773,0.351,322.3,43.59222038,5.3635238422,0.084,273.1,0.167,0.036603298,NA,8.8688897558,0.142107869,0.0478481682,7827.5,0.0005042179,1983.2694848,NA,58735,NA,6,1501335,0.1319945249,0.0978995361,0.0155401692,0.1602813496,0.0123236986,0.2274302537,0.4603955813,0.0703799765,0.5108566709,0.0206211217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11272729,0.1146228427,17.43339095,NA,0.315,43.091530637,36.659691834,0.1563,0.5838702529,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",221,222,6,69,6069,"CA","san_benito_county",2017,1,4905.5,0.176775296,3.6652918787,3.6407777449,0.115443999,0.233,8.8,0.172,0.9354068284,0.1961732612,0.2926829268,251.7,26.952092333,0.1347107761,0.0003432475,2913.35,0.0004762553,2099.7142857,0.0008504558,1175.84,36.7,0.8178025035,0.6553911205,0.5510436942,0.0762691933,0.14,3.9782925543,0.292643752,4.1189695711,381.56872296,50.762303774,7.7,1,0.2771403354,0.7809572744,0.467,243.8,34.979489299,5.1756007394,0.076,83.4,0.09,0.0297667662,NA,13.591060103,0.1662568459,0.0660371574,7383.74,0.0003231732,3094.3157895,NA,76521,NA,4,58792,0.1183324262,0.0081643761,0.0310586474,0.0352769084,0.0038780787,0.5870016329,0.3554395156,0.0983606557,0.4979418969,0.2400441477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1130707605,0.1094410553,10.305795865,NA,0.314,40.642766118,10.595386233,0.1533,0.548759542,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",222,223,6,71,6071,"CA","san_bernardino_county",2017,1,6498.8,0.2217670622,4.4443874468,4.0114789994,0.142462402,0.279,7.6,0.191,0.9011364921,0.1627717945,0.2827476038,514.9,37.79578815,0.1470650543,0.0005741688,1741.6479802,0.0006649021,1503.9809187,0.0018086276,552.90542998,44.75,0.763013173,0.5206283446,0.5365330738,0.0645859616,0.273,4.7276895143,0.3634115246,4.2932492797,409.07128727,41.963330197,14.2,1,0.2818275154,0.7781059109,0.401,340.9,48.954315072,6.2702644765,0.092,208.4,0.122,0.0746255584,NA,11.105004391,0.1885573682,0.0553325678,9491.3,0.0005328614,1876.6604938,NA,53526,NA,5.8,2128133,0.1074491115,0.0825033022,0.0203774858,0.0738760218,0.0045998065,0.5218832658,0.2995855992,0.0840327209,0.5022890957,0.0473449914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1334542759,0.1189229396,5.5457920473,NA,0.359,35.417164698,27.247267658,0.1847,0.6978225437,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",223,224,6,73,6073,"CA","san_diego_county",2017,1,4745.8,0.1494781749,3.5390695807,3.4110590689,0.1079844699,0.191,7.9,0.156,0.9606970281,0.1973349938,0.2912801484,490.6,27.563099433,0.1344211026,0.0007832248,1276.7726917,0.0008270898,1209.0586295,0.0029792203,335.65829095,31.47,0.8264890607,0.5598388953,0.6896074414,0.0519926642,0.178,4.877107247,0.293563294,5.7362941027,348.80494052,49.169316954,11.6,1,0.2617454029,0.7600515238,0.329,245.3,36.570385275,4.4796910121,0.077,469.4,0.133,0.0272738605,NA,6.9399958252,0.1598064842,0.0660619793,8629.55,0.0005731135,1744.8551031,NA,67053,NA,2.8,3299521,0.1309277922,0.0476978325,0.0132479836,0.1210412057,0.0059366193,0.3340654598,0.4627877804,0.0777306586,0.4970845768,0.0329704944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1060465512,0.1032860045,12.952461397,NA,0.335,47.261074526,32.849582517,0.1161,0.5101273832,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",224,225,6,75,6075,"CA","san_francisco_county",2017,1,4730.6,0.1273861466,3.1702784841,3.3011429395,0.0990919706,0.161,7.5,0.155,0.9981620272,0.2301169135,0.1829268293,721.4,12.840390266,0.0928967162,0.0015765969,634.27752976,0.0014396126,694.6313253,0.0081520231,122.66893617,31.56,0.8424821002,0.6172839506,0.8549225358,0.0363683477,0.135,7.1032630482,0.2725575886,8.8097045171,792.9663169,53.202448791,8.2,0,0.2692814432,0.3585395538,0.477,242.1,38.974851312,3.6608955606,0.079,1990.2,0.16,0.0137728193,NA,3.930646162,0.1035654889,0.0404044653,7380.8,0.0007596992,1316.3105023,NA,90527,NA,5.2,864816,0.1463814268,0.0514178739,0.0079542932,0.3525501378,0.0045778524,0.1527654437,0.4096732715,0.1271890262,0.4904326469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0901443862,0.0936733935,19.180131576,NA,0.322,58.273078321,36.551194291,0.0853,0.6298003336,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
